Plate ,Well,Group,Type   ,Sample     ,Wavelength,Abs  ,Meas. Time [s]
37, G03,Assay,Unknown,Un_0311 1/1,620,0.036,284.18
37, H03,Assay,Unknown,Un_0312 1/1,620,0.037,284.98
37, A04,Assay,Unknown,Un_0313 1/1,620,0.181,279.89
37, B04,Assay,Unknown,Un_0314 1/1,620,0.138,280.65
37, C04,Assay,Unknown,Un_0315 1/1,620,0.142,281.32
37, D04,Assay,Unknown,Un_0316 1/1,620,0.201,282.09
37, E04,Assay,Unknown,Un_0317 1/1,620,0.24,282.76
37, F04,Assay,Unknown,Un_0318 1/1,620,0.167,283.53
37, G04,Assay,Unknown,Un_0319 1/1,620,0.193,284.2
37, H04,Assay,Unknown,Un_0320 1/1,620,0.177,284.97
37, A05,Assay,Unknown,Un_0321 1/1,620,0.191,279.9
37, B05,Assay,Unknown,Un_0322 1/1,620,0.143,280.63
37, C05,Assay,Unknown,Un_0323 1/1,620,0.164,281.34
37, D05,Assay,Unknown,Un_0324 1/1,620,0.034,282.07
37, E05,Assay,Unknown,Un_0325 1/1,620,0.214,282.78
37, F05,Assay,Unknown,Un_0326 1/1,620,0.209,283.51
37, G05,Assay,Unknown,Un_0327 1/1,620,0.184,284.22
37, H05,Assay,Unknown,Un_0328 1/1,620,0.23,284.95
37, A06,Assay,Unknown,Un_0329 1/1,620,0.238,279.92
37, B06,Assay,Unknown,Un_0330 1/1,620,0.147,280.62
37, C06,Assay,Unknown,Un_0331 1/1,620,0.149,281.36
37, D06,Assay,Unknown,Un_0332 1/1,620,0.17,282.05
37, E06,Assay,Unknown,Un_0333 1/1,620,0.143,282.8
37, F06,Assay,Unknown,Un_0334 1/1,620,0.168,283.49
37, G06,Assay,Unknown,Un_0335 1/1,620,0.334,284.24
37, H06,Assay,Unknown,Un_0336 1/1,620,0.169,284.93
37, A07,Assay,Unknown,Un_0337 1/1,620,0.178,279.94
37, B07,Assay,Unknown,Un_0338 1/1,620,0.136,280.6
37, C07,Assay,Unknown,Un_0339 1/1,620,0.157,281.38
